"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip","estimation"
"160033",0,0,0,0,0,4759,12,25,356.1,371,0,8,6,52803,704
"160040",0,0,0,1,1,145,0,0,58.1,77,0,1,1,50613,42
"160045",0,0,0,0,1,3434,0,15,380.7,432,0,12,3,52402,530
"160047",0,0,0,0,0,1641,0,0,81,111.4,0,3,1,51503,126
"160057",0,0,0,0,0,2229,0,0,125,530.7,0,5,2,52655,244
"160064",0,0,0,0,1,4238,14,19,240.7,314,0,8,7,50401,618
"160067",0,0,0,0,0,1035,0,0,265.9,702.3,0,11,1,50702,308
"160069",0,0,0,0,1,3074,0,0,226.6,261,0,6,6,52001,353
"160079",0,0,0,0,0,2550,0,16,195,275,0,6,5,52403,385
"160080",0,0,0,0,0,829,0,0,118.7,119,0,2,1,52732,108
"160082",1,0,0,0,0,8016,23,29,562,829,0,16,2,50309,1065
"160083",0,0,0,0,0,8134,0,26,420.3,859,0,20,4,50314,893
"160089",0,0,0,0,0,466,0,0,86.3,96.3,0,1,1,52501,70
"160101",0,0,0,0,0,211,0,0,116,136.1,0,12,1,50314,143
"160104",0,0,0,1,1,795,0,0,124,140,0,2,6,52722,179
"160110",0,0,0,0,1,2199,0,0,197.4,256,0,10,4,50703,301
"160112",0,0,0,0,1,688,0,0,58,111.4,0,1,3,51301,94
"160117",0,0,0,0,0,1108,0,0,113,143,0,2,1,52001,119
"160122",0,0,0,1,1,164,0,0,33.3,43.9,0,1,1,52627,27
"160124",0,0,0,1,1,275,0,0,42,49,0,2,1,51360,42
"160146",0,0,0,0,0,1760,0,0,234.4,257,0,6,1,51104,239
"160147",0,0,0,1,1,178,0,0,42.6,46,0,1,1,50112,32
"160153",0,0,0,1,1,2403,12,15,246,270,0,10,10,51101,565
"161300",1,1,1,1,1,23,0,0,8.6,13.4,0,1,1,51245,6
"161301",1,1,1,1,1,603,0,0,17.1,18.8,0,1,2,50421,46
"161302",1,1,1,1,1,184,0,0,17.3,25.4,0,2,1,50525,24
"161303",1,1,1,1,1,71,0,0,12,18,0,1,1,50638,10
"161304",1,1,1,1,1,12,0,0,8,22,0,2,1,50841,12
"161305",1,1,1,1,1,121,0,0,12,16,0,2,2,50574,31
"161306",1,1,1,1,1,453,0,0,19,29,0,1,1,52205,29
"161307",1,1,1,1,1,38,0,0,17.1,37,0,1,2,50423,27
"161308",1,1,1,1,1,61,0,0,5.7,25,0,2,1,50441,13
"161309",1,1,1,1,1,200,0,0,10,14.3,0,1,1,51555,14
"161310",1,1,1,1,1,202,0,0,4,9.9,0,1,1,50849,10
"161311",1,1,1,1,1,23,0,0,6.6,20,0,1,1,51023,6
"161312",1,1,1,1,1,193,0,0,24.9,29,0,2,1,52052,28
"161313",1,1,1,1,1,151,0,0,9.9,11,0,2,1,52742,17
"161314",1,1,1,1,1,18,0,0,6.9,12,0,1,1,50115,5
"161315",1,1,1,1,1,81,0,0,12,18,0,1,1,52591,11
"161316",1,1,1,1,1,126,0,0,21.4,28.6,0,1,1,52175,18
"161317",1,1,1,1,1,71,0,0,12,19,0,2,2,52301,29
"161318",1,1,1,1,1,142,0,0,23,27,0,1,1,52172,19
"161319",1,1,1,1,1,65,0,0,10,25,0,1,1,52043,10
"161320",1,1,1,1,1,24,0,0,13.1,16.3,0,1,1,50674,9
"161321",1,1,1,1,1,246,0,0,14,14,0,1,1,51246,17
"161322",1,1,1,1,1,13,0,0,14.6,25,0,2,1,50220,16
"161323",1,1,1,1,1,46,0,0,23,27,0,2,1,50461,21
"161324",1,1,1,1,1,1456,0,0,25,25,0,4,5,51640,141
"161325",1,1,1,1,1,823,0,0,21,31,0,2,3,50129,77
"161326",1,1,1,1,1,105,0,0,10.6,17,0,2,1,50273,16
"161327",1,1,1,1,1,237,0,0,8.7,11.1,0,2,1,52537,20
"161328",1,1,1,1,1,309,0,0,0,25,0,2,4,52136,60
"161329",1,1,1,1,1,223,0,0,14.6,19,0,1,1,52060,17
"161330",1,1,1,1,1,80,0,0,12,17,0,1,1,50025,10
"161331",1,1,1,1,1,112,0,0,14.9,20,0,1,1,50659,13
"161332",1,1,1,1,1,500,0,0,8.6,18.7,0,2,1,51455,31
"161333",1,1,1,1,1,344,0,0,14.1,39.9,0,2,1,50201,30
"161334",1,1,1,1,1,238,0,0,23.9,33,0,1,1,50548,24
"161335",1,1,1,1,1,162,0,0,25.4,30,0,1,1,50644,22
"161336",1,1,1,1,1,414,0,0,15.9,17,0,2,2,51247,44
"161337",1,1,1,1,1,114,0,0,10,27,0,2,1,52565,18
"161338",1,1,1,1,1,138,0,0,17.1,20,0,2,1,50662,21
"161339",1,1,1,1,1,147,0,0,25,25,0,1,1,50677,20
"161340",1,1,1,0,1,22,0,0,11,14,0,2,2,50144,27
"161341",1,1,1,1,1,13,0,0,16.3,21,0,1,1,50049,10
"161342",1,1,1,1,1,133,0,0,14.3,20,0,2,2,52531,33
"161343",1,1,1,0,0,268,0,0,32.3,42,0,1,1,52057,30
"161344",1,1,1,1,1,131,0,0,15.5,23.4,0,1,1,52353,15
"161345",1,1,1,1,1,110,0,0,8.6,13.7,0,2,1,51249,15
"161346",1,1,1,1,1,77,0,0,19,25,0,2,1,51250,20
"161347",1,1,1,1,1,77,0,0,28.4,71,0,2,1,50616,30
"161348",1,1,1,1,1,142,0,0,23.3,25,0,2,1,50213,25
"161349",1,1,1,1,1,150,0,0,25.4,29,0,2,1,52349,27
"161350",1,1,1,1,1,14,0,0,16.7,19,0,1,1,51449,10
"161351",1,1,1,1,1,823,0,0,25,33,0,2,1,51334,53
"161352",1,1,1,1,1,173,0,0,25,25,0,1,1,51632,21
"161353",1,1,1,1,1,343,0,0,24.7,28,0,1,1,50511,28
"161354",1,1,1,1,1,129,0,0,13.7,18,0,1,2,51445,27
"161355",1,1,1,1,1,90,0,0,16,33.6,0,1,2,50138,28
"161356",1,1,1,1,1,155,0,0,22.4,33.6,0,1,1,52641,20
"161357",1,1,1,1,1,198,0,0,25,35,0,1,1,50536,23
"161358",1,1,1,1,1,415,0,0,25,75,0,2,1,50060,42
"161359",1,1,1,0,1,509,0,0,8.6,15,0,1,1,51040,25
"161360",1,1,1,1,1,18,0,0,28.9,34,0,1,2,51041,32
"161361",1,1,1,1,1,240,0,0,25,25.1,0,2,1,50595,30
"161362",1,1,1,1,1,77,0,0,17.9,28.9,0,1,1,51012,15
"161363",1,1,1,1,1,382,0,0,27,38,0,2,2,51566,51
"161364",1,1,1,0,0,36,0,0,25,33,0,1,1,52556,17
"161365",1,1,1,0,1,236,0,0,42.1,52,0,1,1,50801,35
"161366",1,1,1,0,1,478,0,0,20.3,26,0,1,1,51601,31
"161367",1,1,1,1,1,13,0,0,25,27.1,0,2,1,50219,21
"161368",1,1,1,0,1,240,0,0,15.7,25,0,1,1,51031,19
"161369",1,1,1,1,1,96,0,0,28,31,0,2,2,51442,40
"161370",1,1,1,1,1,13,0,0,15,25,0,1,1,50583,10
"161371",1,1,1,1,1,110,0,0,21.5,35,0,1,2,52101,32
"161372",1,1,1,1,1,1913,0,0,26,76,0,1,1,50036,94
"161373",1,1,1,1,1,114,0,0,13.9,28.9,0,2,1,50854,20
"161374",1,1,1,0,0,64,0,0,27.1,30,0,1,1,51537,19
"161375",1,1,1,1,1,47,0,0,17,20.1,0,1,1,50588,12
"161376",1,1,1,0,0,335,0,0,27.6,31,0,2,3,50022,62
"161377",1,1,1,0,0,23,0,0,6,25,0,1,1,52544,6
"161378",1,1,1,1,1,426,0,0,6.7,23,0,2,1,52040,28
"161379",1,1,1,0,1,593,0,0,23.3,32,0,1,1,52577,37
"161380",1,1,1,1,1,227,0,0,19.6,26,0,2,1,50126,27
"161381",1,1,1,1,1,103,0,0,28.6,45,0,1,1,51201,23
"162001",1,1,1,1,1,278,0,0,22.6,50,0,2,2,52806,46
"162003",1,1,1,1,1,426,0,0,24.3,30,0,2,1,50314,37
"170006",0,0,0,1,1,728,0,0,80.3,89,0,2,1,66762,82
"170009",0,0,0,0,0,415,0,0,22.7,45.1,0,2,1,66048,37
"170012",0,0,0,0,0,2539,0,18,376,376,0,8,1,67401,452
"170013",0,0,0,1,1,1934,0,0,206,213.7,0,1,3,67601,225
"170014",0,0,0,0,1,361,0,0,56,56,0,1,1,66067,47
"170016",0,0,0,0,0,2106,0,0,245.9,247,0,2,5,66606,287
"170017",0,0,0,1,1,273,0,0,7.7,48,0,2,3,67042,52
"170020",0,0,0,0,0,1913,0,0,0,190,0,2,1,67502,101
"170023",0,0,0,0,0,708,0,0,112,309.1,0,1,1,67846,117
"170027",0,0,0,0,1,410,0,0,18.9,35,0,1,1,67124,29
"170049",0,0,0,0,0,2798,0,0,292.3,303,0,5,3,66061,333
"170068",0,0,0,1,1,431,0,0,40,53.4,0,2,8,67901,141
"170074",0,0,0,1,1,105,0,0,30.3,47,0,1,1,66441,24
"170075",0,0,0,1,1,33,0,0,12,18,0,1,2,67107,22
"170086",1,0,0,0,0,8316,34,47,395.6,472,0,14,3,66604,1115
"170103",0,0,0,0,0,621,0,0,97.8,103,0,2,1,67114,88
"170104",0,0,0,0,0,3988,0,0,335,445,0,10,1,66204,418
"170105",0,0,0,1,1,187,0,0,49,49,0,2,1,67460,42
"170109",0,0,0,1,1,90,0,0,38.3,39,0,2,1,66071,32
"170110",0,0,0,1,1,15,0,0,31,41.1,0,1,1,67880,20
"170120",0,0,0,1,1,572,0,0,56,86,0,1,1,67357,59
"170123",1,0,0,0,0,4720,38,40,674,844,0,7,6,67214,1147
"170133",0,0,0,1,1,186,0,0,9,9,0,2,1,66048,18
"170137",0,0,0,0,0,1870,0,16,193,252,0,7,6,66044,375
"170142",0,0,0,0,0,1078,0,0,84,98,0,3,4,66502,145
"170145",0,0,0,1,1,308,0,0,45,52,0,1,1,67337,39
"170146",0,0,0,0,0,1906,12,0,112.1,166,0,2,2,66112,242
"170150",0,0,0,1,1,123,0,0,8.3,44,0,1,1,67005,13
"170166",1,1,1,1,1,13,0,0,6.7,22,0,2,1,67950,12
"170175",0,0,0,1,1,243,0,0,24,36,0,1,1,67801,25
"170176",0,0,0,0,0,2038,12,24,379,423,0,4,6,66215,590
"170182",0,0,0,0,0,2483,0,0,175,209,0,6,1,66209,232
"170183",0,0,0,1,1,860,0,0,30,30.4,0,2,3,67226,83
"170185",0,0,0,0,0,1838,0,0,158.3,237,0,2,12,66213,327
"170186",0,0,0,1,1,1029,0,0,54,54,0,1,1,67226,71
"170187",0,0,0,1,1,453,0,0,16,16,0,2,2,67401,46
"170188",0,0,0,1,1,448,0,0,0,17,0,2,3,66211,51
"170190",0,0,0,1,1,332,0,0,7.4,13,0,2,1,66502,23
"170191",0,0,0,0,0,369,0,0,25.9,33,0,2,2,67530,49
"170194",0,0,0,0,1,13,0,0,7.7,9,0,2,1,66211,11
"170196",0,0,0,0,0,948,0,0,34,35,0,5,1,67226,79
"170197",0,0,0,1,1,945,0,0,56,79,0,1,2,67002,85
"170198",0,0,0,1,1,144,0,0,8.6,10,0,2,1,67502,16
"170199",0,0,0,1,1,18,0,0,7.2,9,0,1,1,66219,5
"170200",0,0,0,1,1,402,0,0,58,58,0,1,2,67235,63
"170202",1,1,1,1,1,1098,0,0,78,99,0,1,2,67220,104
"170203",0,0,0,1,1,750,0,0,4,57,0,1,3,66739,64
"170204",1,1,1,1,1,220,0,0,16,31,0,2,1,67037,25
"171300",1,1,1,1,1,40,0,0,25,25,0,2,1,67572,22
"171301",1,1,1,1,1,40,0,0,25,25,0,2,1,67526,22
"171303",1,1,1,1,1,254,0,0,25,25,0,2,1,67839,30
"171304",1,1,1,1,1,343,0,0,25,25,0,2,1,67831,33
"171306",1,1,1,1,1,155,0,0,10.7,12,0,1,1,67861,12
"171307",1,1,1,1,1,72,0,0,10,14,0,2,1,67730,15
"171308",1,1,1,1,1,404,0,0,17,33,0,6,1,66725,56
"171309",1,1,1,1,1,1008,11,0,25,525,0,1,4,66956,222
"171310",1,1,1,1,1,309,0,0,15,16,0,2,1,67756,26
"171311",1,1,1,1,1,278,0,0,19,29,0,2,1,67663,29
"171312",1,1,1,1,1,177,0,0,12,12,0,1,2,67029,27
"171313",1,1,1,1,1,202,0,0,0,25,0,2,1,67860,16
"171314",1,1,1,0,1,131,0,0,5.7,8,0,1,1,66097,8
"171315",1,1,1,0,1,117,0,0,22,25,0,1,1,66538,18
"171316",1,1,1,0,1,431,0,0,13.3,17,0,2,4,66032,70
"171317",1,1,1,1,1,202,0,0,5.3,12,0,2,1,67547,17
"171318",1,1,1,1,1,1081,0,0,20,22,0,3,1,67361,65
"171319",1,1,1,1,1,198,0,0,14,20,0,1,1,66436,16
"171321",1,1,1,1,1,18,0,0,0,20,0,2,2,67864,22
"171322",1,1,1,1,1,51,0,0,22,25,0,2,2,67878,34
"171323",1,1,1,1,1,325,0,0,14,25,0,1,1,67578,22
"171324",1,1,1,1,1,150,0,0,15,15,0,2,1,67870,20
"171325",1,1,1,1,1,26,0,0,15,15,0,1,1,67642,10
"171326",1,1,1,1,1,111,0,0,20.4,22,0,2,1,67748,22
"171327",1,1,1,1,1,112,0,0,18,18.7,0,2,1,67439,21
"171328",1,1,1,1,1,562,0,0,21,33,0,2,1,67467,41
"171329",1,1,1,1,1,186,0,0,10,14,0,2,1,67022,19
"171330",1,1,1,1,1,325,0,0,28,39,0,1,1,67554,30
"171331",1,1,1,1,1,90,0,0,8.3,10,0,2,1,67070,14
"171332",1,1,1,1,1,161,0,0,15,19,0,2,1,67054,21
"171333",1,1,1,1,1,538,0,0,23,39,0,1,2,67544,49
"171334",1,1,1,1,1,268,0,0,27,27,0,1,1,67104,26
"171335",1,1,1,1,1,136,0,0,5,25,0,1,1,67951,10
"171336",1,1,1,1,1,288,0,0,25,26,0,1,1,67560,26
"171337",1,1,1,1,1,270,0,0,21,21,0,2,1,66547,28
"171338",1,1,1,1,1,147,0,0,15,20,0,2,1,66534,21
"171339",1,1,1,1,1,16,0,0,20,30,0,2,1,67045,19
"171340",1,1,1,1,1,62,0,0,25,29,0,2,1,67449,23
"171341",1,1,1,1,1,14,0,0,21.4,25,0,2,1,66434,19
"171342",1,1,1,1,1,46,0,0,17.9,25,0,2,1,67548,19
"171343",1,1,1,1,1,203,0,0,13,14,0,2,1,67855,21
"171344",1,1,1,0,1,112,0,0,15,15,0,1,1,66757,13
"171345",1,1,1,1,1,178,0,0,10.3,18,0,2,1,67550,19
"171346",1,1,1,1,1,68,0,0,16,16,0,2,1,67003,18
"171347",1,1,1,1,1,13,0,0,13,13,0,2,1,67740,14
"171348",1,1,1,1,1,13,0,0,21.4,222.1,0,1,2,67654,50
"171349",1,1,1,1,1,147,0,0,5,25,0,1,1,66901,11
"171350",1,1,1,1,1,13,0,0,25,25,0,2,2,67665,34
"171351",1,1,1,1,1,332,0,0,10.5,25,0,1,1,66968,20
"171352",1,1,1,1,1,40,0,0,10.3,12,0,2,1,67749,13
"171353",1,1,1,0,1,230,0,0,15,25,0,1,1,67661,19
"171354",1,1,1,1,1,219,0,0,5.5,32,0,2,1,66521,20
"171355",1,1,1,1,1,61,0,0,17.8,29,0,2,1,67672,20
"171356",1,1,1,1,1,126,0,0,10,20,0,2,1,66861,17
"171357",1,1,1,1,1,136,0,0,8,15,0,2,1,67063,16
"171358",1,1,1,1,1,136,0,0,5.9,24,0,1,1,67456,10
"171359",1,1,1,1,1,84,0,0,18,22,0,1,2,67879,27
"171360",1,1,1,1,1,80,0,0,13.7,16,0,2,2,67455,30
"171361",1,1,1,1,1,41,0,0,15,25,0,1,1,66935,11
"171362",1,1,1,1,1,144,0,0,27.5,39,0,2,1,67701,29
"171363",1,1,1,1,1,142,0,0,23.3,25,0,2,1,66508,25
"171364",1,1,1,1,1,387,0,0,16,16,0,1,1,67473,24
"171365",1,1,1,1,1,12,0,0,25,25,0,1,1,66945,15
"171367",1,1,1,1,1,101,0,0,21,21,0,2,1,67752,22
"171368",1,1,1,1,1,173,0,0,10.5,14,0,1,2,67865,26
"171369",1,1,1,1,1,223,0,0,11,35,0,2,1,67854,23
"171370",1,1,1,1,1,121,0,0,0,25,0,2,1,67735,13
"171371",1,1,1,1,1,150,0,0,12,25,0,2,1,67432,20
"171372",1,1,1,1,1,817,0,0,24.3,25,0,2,2,67871,65
"171373",1,1,1,0,1,47,0,0,13,20,0,1,1,66749,10
"171374",1,1,1,1,1,238,0,0,25,29,0,2,1,66736,30
"171375",1,1,1,1,1,139,0,0,25.5,46,0,2,1,67420,28
"171376",1,1,1,1,1,175,0,0,16,43,0,1,1,66743,19
"171377",1,1,1,1,1,208,0,0,16,16,0,1,2,66967,31
"171378",1,1,1,1,1,2575,0,11,12.5,28,0,4,2,67068,192
"171379",1,1,1,1,1,55,0,0,6.9,27.6,0,2,1,66846,14
"171380",1,1,1,1,1,217,0,0,40,40,0,1,1,66720,32
"171381",1,1,1,1,1,112,0,0,18,25,0,2,1,67410,21
"171382",1,1,1,1,1,220,0,0,24,25,0,1,1,66002,23
"171383",1,1,1,1,1,562,0,0,16.3,34.5,0,2,2,67156,52
"171384",1,1,1,0,1,375,0,0,69,69,0,2,2,66801,75
"171385",1,1,1,1,1,121,0,0,15,25,0,2,1,66839,20
"172004",1,1,1,1,1,241,0,0,34,34,0,1,1,66212,29
"172005",1,1,1,1,1,239,0,0,40,40,0,1,1,66112,33
"172007",1,1,1,1,1,64,0,0,23,48,0,2,1,67214,25
"173300",1,1,1,1,1,431,0,0,28,28,0,1,3,66211,60
"17T120",1,1,1,1,1,18,0,0,7,7,0,2,1,67357,10
"180001",0,0,0,1,1,1542,0,16,173,190,0,2,1,41075,249
"180002",0,0,0,1,1,883,0,0,90,90,0,3,3,41858,126
"180004",0,0,0,1,1,292,0,0,90,90,0,3,1,42345,76
"180005",0,0,0,1,1,909,0,0,172,172,0,1,1,41653,138
"180009",0,0,0,0,0,4774,0,18,385,385,0,11,4,41101,600
"180010",0,0,0,0,0,3606,20,33,430.1,446,0,8,1,40504,729
"180011",0,0,0,0,0,1460,0,0,203,203,0,2,3,40741,210
"180012",0,0,0,0,0,3720,15,18,270,386,0,7,2,42701,550
"180013",0,0,0,0,0,4614,18,40,316,316,0,8,4,42101,759
"180016",1,1,1,1,1,3548,0,0,102,102,0,5,2,40065,233
"180017",0,0,0,0,1,1588,0,0,134,164,0,1,8,42141,238
"180018",0,0,0,0,0,1056,0,0,159,159,0,4,1,40351,153
"180019",0,0,0,1,1,520,0,0,65,80,0,1,4,41056,100
"180020",0,0,0,1,1,251,0,0,55,55,0,3,1,40965,54
"180021",0,0,0,1,1,14,0,0,8,20,0,2,1,40977,12
"180024",0,0,0,1,1,209,0,0,72.4,75,0,2,2,40033,71
"180025",0,0,0,1,1,524,0,0,40,47.7,0,2,8,40004,144
"180027",0,0,0,0,0,708,0,0,140,140,0,4,1,42071,128
"180029",0,0,0,0,1,3025,11,11,342,342,0,5,4,41701,508
"180035",0,0,0,0,0,6559,12,32,517,597,0,21,3,41017,947
"180036",0,0,0,1,1,2052,0,0,58.9,102,0,1,3,41101,145
"180038",0,0,0,0,0,4648,23,28,454,454,0,11,2,42303,806
"180040",0,0,0,0,0,5971,0,17,298,783.7,0,9,21,40202,862
"180043",0,0,0,1,1,269,0,0,49,51.9,0,1,1,40962,40
"180044",0,0,0,0,0,5188,35,26,370,375,0,5,2,41501,809
"180045",0,0,0,0,0,2098,0,24,177,218,0,4,10,41042,447
"180046",0,0,0,0,1,110,0,0,58,64,0,1,1,40361,39
"180048",0,0,0,0,1,2240,0,0,200.1,271,0,2,4,40422,260
"180049",0,0,0,1,1,745,0,0,103,113,0,1,1,40475,91
"180050",0,0,0,0,0,974,0,0,120,120,0,1,1,40831,109
"180051",0,0,0,0,0,1108,0,0,126,126,0,2,2,42240,137
"180053",0,0,0,1,1,152,0,0,40.9,12,0,2,1,41041,32
"180056",0,0,0,0,0,695,0,0,180,180,0,1,3,42420,161
"180064",0,0,0,1,1,345,0,0,70,71.3,0,2,3,40353,87
"180066",0,0,0,1,1,186,0,0,44.9,60,0,6,1,42276,64
"180069",0,0,0,0,0,591,0,0,113,113,0,1,1,41503,90
"180070",0,0,0,0,1,543,0,0,59,59,0,1,1,42754,56
"180078",0,0,0,0,0,404,0,0,72,72,0,1,2,41240,72
"180079",0,0,0,1,1,175,0,0,74,74,0,1,1,41031,51
"180080",0,0,0,0,0,2158,0,0,180,189,0,7,2,40701,239
"180087",0,0,0,0,0,626,0,0,123,123,0,1,1,42718,97
"180092",0,0,0,0,0,661,0,0,79,79,0,2,1,40391,78
"180093",0,0,0,0,0,1435,0,0,226,233,0,2,3,42431,224
"180095",0,0,0,1,1,96,0,0,43,43,0,2,1,42064,35
"180101",0,0,0,0,0,181,0,0,71,75,0,1,1,40324,50
"180102",0,0,0,0,0,3716,0,19,324,358,0,7,2,42003,482
"180103",0,0,0,0,1,4968,24,35,434,488,0,15,2,40503,877
"180104",0,0,0,0,1,3431,12,12,241,260,0,5,4,42003,477
"180105",0,0,0,1,1,379,0,0,49,49,0,1,1,42167,44
"180106",0,0,0,1,1,129,0,0,20,20,0,1,2,42602,30
"180115",0,0,0,1,1,193,0,0,38,38,0,1,1,40456,30
"180116",0,0,0,0,0,1003,0,0,107,130,0,1,1,42066,105
"180124",0,0,0,1,1,1891,0,0,184.6,211,0,2,8,42104,285
"180127",0,0,0,0,0,1118,0,11,163.7,174,0,3,6,40601,275
"180128",0,0,0,0,1,374,0,0,66,66,0,3,1,41230,65
"180130",0,0,0,0,0,8864,20,26,519,637,0,13,4,40207,1029
"180132",0,0,0,0,1,2914,0,0,260,295,0,7,3,42503,333
"180138",0,0,0,1,1,226,0,0,71,80,0,4,1,40031,69
"180139",0,0,0,1,1,380,0,0,55,55,0,1,1,41339,47
"180143",0,0,0,0,0,996,0,0,248.7,261,0,6,3,40509,244
"180149",0,0,0,1,1,26,0,0,74,74,0,1,1,42728,45
"180154",1,1,1,1,1,804,0,0,90,90,0,2,1,40977,90
"181301",1,1,1,1,1,144,0,0,25.9,38,0,1,2,40336,35
"181302",1,1,1,1,1,197,0,0,25,46,0,2,1,40330,30
"181304",1,1,1,0,1,336,0,0,25,25,0,1,1,42211,27
"181305",1,1,1,1,1,245,0,0,41,41,0,1,1,41649,34
"181306",1,1,1,1,1,83,0,0,50,50,0,1,1,42437,33
"181307",1,1,1,1,1,66,0,0,25,25,0,1,1,41472,17
"181308",1,1,1,0,1,144,0,0,22,25,0,1,2,40383,32
"181309",1,1,1,1,1,112,0,0,24,24,0,1,1,42539,18
"181310",1,1,1,1,1,348,0,0,28.4,29,0,1,1,41008,30
"181311",1,1,1,1,1,95,0,0,17.4,19,0,1,1,41097,14
"181314",1,1,1,1,1,14,0,0,21,25,0,2,2,42749,32
"181315",1,1,1,1,1,685,0,0,25,25,0,1,2,40484,54
"181316",1,1,1,1,1,1029,0,0,25,30,0,2,2,41749,74
"181317",1,1,1,1,1,68,0,0,25,25,0,2,1,42717,23
"181318",1,1,1,1,1,254,0,0,25,25,0,2,1,42135,30
"181319",1,1,1,0,1,213,0,0,30,30,0,1,1,40143,26
"181320",1,1,1,1,1,456,0,0,23.8,25,0,2,1,42078,37
"181321",1,1,1,1,1,13,0,0,25,25,0,2,1,42633,21
"181322",1,1,1,1,1,388,0,0,25,33,0,2,1,42445,36
"181323",1,1,1,1,1,69,0,0,25,25,0,2,1,42347,23
"181324",1,1,1,1,1,336,0,0,25,25,0,1,1,42164,27
"181325",1,1,1,1,1,96,0,0,24.9,25,0,2,1,42743,24
"181327",1,1,1,1,1,483,0,0,32,41,0,1,1,42025,38
"181328",1,1,1,1,1,79,0,0,25,35,0,1,1,40906,19
"181329",1,1,1,0,1,1108,0,0,25,26.4,0,1,2,40403,70
"181330",1,1,1,1,1,404,0,0,33.6,35,0,1,1,42642,35
"181331",1,1,1,1,1,139,0,0,30,30,0,1,1,41647,23
"181332",1,1,1,1,1,155,0,0,25,25,0,2,1,41041,26
"182001",1,1,1,1,1,1252,0,0,30,414,0,4,1,40204,128
"182002",1,1,1,1,1,170,0,0,23,23,0,1,1,40504,20
"182003",1,1,1,1,1,78,0,0,30,30,0,1,1,40422,21
"182004",1,1,1,1,1,586,0,0,33,33,0,1,3,41075,69
"182005",1,1,1,1,1,161,0,0,15.5,16,0,2,1,42101,21
"182006",1,1,1,1,1,77,0,0,32,37,0,2,1,40701,28
"182008",1,1,1,1,1,418,0,0,26.3,37,0,1,2,42003,46
"182009",1,1,1,1,1,482,0,0,35,36,0,2,1,42431,45
"18T080",1,1,1,1,1,151,0,0,7,18,0,1,1,40701,11
"18T130",1,1,1,1,1,509,0,0,12,19,0,1,3,40207,54
"190002",0,0,0,0,0,6821,20,34,357,376,0,11,2,70503,844
"190004",0,0,0,0,0,1475,0,0,98.3,159.6,0,4,3,70301,166
"190005",0,0,0,0,0,772,12,0,228.9,388.4,0,16,14,70112,522
"190006",0,0,0,0,1,167,0,0,79.4,96,0,2,3,70506,88
"190007",0,0,0,1,1,407,0,0,51.9,76,0,1,2,71457,63
"190008",0,0,0,0,0,2294,0,11,0,219.1,0,3,2,70360,192
"190011",0,0,0,0,1,254,0,0,73,98,0,2,1,71202,62
"190013",0,0,0,0,0,574,0,0,28,58,0,1,1,70663,42
"190014",0,0,0,1,1,240,0,0,33,124.1,0,2,2,70380,58
"190015",0,0,0,0,1,3066,16,23,227,353,0,5,6,70403,574
"190017",0,0,0,0,0,1539,0,0,81.7,195,0,3,2,70570,146
"190019",0,0,0,0,0,3695,21,29,219,272,0,3,2,71301,581
"190020",0,0,0,0,0,565,0,0,86.9,112,0,2,1,70791,82
"190025",0,0,0,0,1,138,0,0,18,45,0,2,1,70554,25
"190026",0,0,0,0,0,4249,30,55,208.4,351,0,2,1,71301,773
"190027",0,0,0,0,0,2326,0,0,92,140.6,0,3,1,70601,161
"190034",0,0,0,0,1,216,0,0,34.6,42.4,0,2,1,70510,35
"190039",0,0,0,0,0,1248,16,18,142.9,298,0,12,5,70072,459
"190040",0,0,0,0,0,1408,0,0,155,174,0,3,2,70458,174
"190041",0,0,0,1,1,3015,0,0,178.9,247.6,0,11,6,71105,355
"190044",0,0,0,1,1,523,0,0,46.1,87.7,0,1,1,70526,52
"190045",0,0,0,0,0,2102,0,0,192.7,255,0,5,9,70433,333
"190046",0,0,0,0,0,1141,0,12,149.6,308.9,0,7,3,70115,273
"190050",0,0,0,1,1,400,0,0,31,60,0,1,1,70634,37
"190053",0,0,0,1,1,706,0,0,21,106,0,4,5,70546,120
"190054",0,0,0,0,0,1363,0,0,84.9,120.3,0,2,1,70562,113
"190060",0,0,0,0,0,2712,0,0,0,232.3,0,7,1,70601,165
"190064",0,0,0,0,0,6892,27,34,651.6,691.9,0,8,11,70808,1174
"190065",0,0,0,0,1,3220,13,15,275.7,533,0,3,1,70809,487
"190079",0,0,0,1,1,26,0,0,6.9,29.4,0,2,1,70070,13
"190081",0,0,0,1,1,169,0,0,31,31,0,1,1,71263,25
"190086",0,0,0,0,1,1064,0,0,32,125,0,2,4,71270,116
"190088",0,0,0,0,1,144,0,0,22,34,0,1,1,71075,20
"190090",0,0,0,1,1,204,0,0,17,55,0,1,1,71483,22
"190099",0,0,0,1,1,219,0,0,20,31.9,0,1,1,71351,21
"190102",0,0,0,0,0,3819,11,29,295.7,330.7,0,6,8,70508,663
"190106",0,0,0,1,1,124,0,0,11.9,19,0,2,1,71463,18
"190111",0,0,0,0,0,12039,46,66,449.6,623,0,15,4,71103,1490
"190114",0,0,0,1,1,274,0,0,50,69.7,0,1,1,71040,42
"190116",0,0,0,0,0,178,0,0,4.1,17,0,1,1,71220,10
